id,same_source
131155,0.5
131156,0.5
131157,0.5
131158,0.5
131159,0.5
131160,0.5
131161,0.5
131162,0.5
131163,0.5
131164,0.5
131165,0.5
131166,0.5
131167,0.5
131168,0.5
131169,0.5
131170,0.5
131171,0.5
131172,0.5
131173,0.5
131174,0.5
131175,0.5
131176,0.5
131177,0.5
131178,0.5
131179,0.5
131180,0.5
131181,0.5
131182,0.5
131183,0.5
131184,0.5
131185,0.5
131186,0.5
131187,0.5
131188,0.5
131189,0.5
131190,0.5
131191,0.5
131192,0.5
131193,0.5
131194,0.5
131195,0.5
131196,0.5
131197,0.5
131198,0.5
131199,0.5
131200,0.5
131201,0.5
131202,0.5
131203,0.5
131204,0.5
131205,0.5
131206,0.5
131207,0.5
131208,0.5
131209,0.5
131210,0.5
131211,0.5
131212,0.5
131213,0.5
131214,0.5
131215,0.5
131216,0.5
131217,0.5
131218,0.5
131219,0.5
131220,0.5
131221,0.5
131222,0.5
131223,0.5
131224,0.5
131225,0.5
131226,0.5
131227,0.5
131228,0.5
131229,0.5
131230,0.5
131231,0.5
131232,0.5
131233,0.5
131234,0.5
131235,0.5
131236,0.5
131237,0.5
131238,0.5
131239,0.5
131240,0.5
131241,0.5
131242,0.5
131243,0.5
131244,0.5
131245,0.5
131246,0.5
131247,0.5
131248,0.5
131249,0.5
131250,0.5
131251,0.5
131252,0.5
131253,0.5
131254,0.5
131255,0.5
131256,0.5
131257,0.5
131258,0.5
131259,0.5
131260,0.5
131261,0.5
131262,0.5
131263,0.5
131264,0.5
131265,0.5
131266,0.5
131267,0.5
131268,0.5
131269,0.5
131270,0.5
131271,0.5
131272,0.5
131273,0.5
131274,0.5
131275,0.5
131276,0.5
131277,0.5
131278,0.5
131279,0.5
131280,0.5
131281,0.5
131282,0.5
131283,0.5
131284,0.5
131285,0.5
131286,0.5
131287,0.5
131288,0.5
131289,0.5
131290,0.5
131291,0.5
131292,0.5
131293,0.5
131294,0.5
131295,0.5
131296,0.5
131297,0.5
131298,0.5
131299,0.5
131300,0.5
131301,0.5
131302,0.5
131303,0.5
131304,0.5
131305,0.5
131306,0.5
131307,0.5
131308,0.5
131309,0.5
131310,0.5
131311,0.5
131312,0.5
131313,0.5
131314,0.5
131315,0.5
131316,0.5
131317,0.5
131318,0.5
131319,0.5
131320,0.5
131321,0.5
131322,0.5
131323,0.5
131324,0.5
131325,0.5
131326,0.5
131327,0.5
131328,0.5
131329,0.5
131330,0.5
131331,0.5
131332,0.5
131333,0.5
131334,0.5
131335,0.5
131336,0.5
131337,0.5
131338,0.5
131339,0.5
131340,0.5
131341,0.5
131342,0.5
131343,0.5
131344,0.5
131345,0.5
131346,0.5
131347,0.5
131348,0.5
131349,0.5
131350,0.5
131351,0.5
131352,0.5
131353,0.5
131354,0.5
131355,0.5
131356,0.5
131357,0.5
131358,0.5
131359,0.5
131360,0.5
131361,0.5
131362,0.5
131363,0.5
131364,0.5
131365,0.5
131366,0.5
131367,0.5
131368,0.5
131369,0.5
131370,0.5
131371,0.5
131372,0.5
131373,0.5
131374,0.5
131375,0.5
131376,0.5
131377,0.5
131378,0.5
131379,0.5
131380,0.5
131381,0.5
131382,0.5
131383,0.5
131384,0.5
131385,0.5
131386,0.5
131387,0.5
131388,0.5
131389,0.5
131390,0.5
131391,0.5
131392,0.5
131393,0.5
131394,0.5
131395,0.5
131396,0.5
131397,0.5
131398,0.5
131399,0.5
131400,0.5
131401,0.5
131402,0.5
131403,0.5
131404,0.5
131405,0.5
131406,0.5
131407,0.5
131408,0.5
131409,0.5
131410,0.5
131411,0.5
131412,0.5
131413,0.5
131414,0.5
131415,0.5
131416,0.5
131417,0.5
131418,0.5
131419,0.5
131420,0.5
131421,0.5
131422,0.5
131423,0.5
131424,0.5
131425,0.5
131426,0.5
131427,0.5
131428,0.5
131429,0.5
131430,0.5
131431,0.5
131432,0.5
131433,0.5
131434,0.5
131435,0.5
131436,0.5
131437,0.5
131438,0.5
131439,0.5
131440,0.5
131441,0.5
131442,0.5
131443,0.5
131444,0.5
131445,0.5
131446,0.5
131447,0.5
131448,0.5
131449,0.5
131450,0.5
131451,0.5
131452,0.5
131453,0.5
131454,0.5
131455,0.5
131456,0.5
131457,0.5
131458,0.5
131459,0.5
131460,0.5
131461,0.5
131462,0.5
131463,0.5
131464,0.5
131465,0.5
131466,0.5
131467,0.5
131468,0.5
131469,0.5
131470,0.5
131471,0.5
131472,0.5
131473,0.5
131474,0.5
131475,0.5
131476,0.5
131477,0.5
131478,0.5
131479,0.5
131480,0.5
131481,0.5
131482,0.5
131483,0.5
131484,0.5
131485,0.5
131486,0.5
131487,0.5
131488,0.5
131489,0.5
131490,0.5
131491,0.5
131492,0.5
131493,0.5
131494,0.5
131495,0.5
131496,0.5
131497,0.5
131498,0.5
131499,0.5
131500,0.5
131501,0.5
131502,0.5
131503,0.5
131504,0.5
131505,0.5
131506,0.5
131507,0.5
131508,0.5
131509,0.5
131510,0.5
131511,0.5
131512,0.5
131513,0.5
131514,0.5
131515,0.5
131516,0.5
131517,0.5
131518,0.5
131519,0.5
131520,0.5
131521,0.5
131522,0.5
131523,0.5
131524,0.5
131525,0.5
131526,0.5
131527,0.5
131528,0.5
131529,0.5
131530,0.5
131531,0.5
131532,0.5
131533,0.5
131534,0.5
131535,0.5
131536,0.5
131537,0.5
131538,0.5
131539,0.5
131540,0.5
131541,0.5
131542,0.5
131543,0.5
131544,0.5
131545,0.5
131546,0.5
131547,0.5
131548,0.5
131549,0.5
131550,0.5
131551,0.5
131552,0.5
131553,0.5
131554,0.5
131555,0.5
131556,0.5
131557,0.5
131558,0.5
131559,0.5
131560,0.5
131561,0.5
131562,0.5
131563,0.5
131564,0.5
131565,0.5
131566,0.5
131567,0.5
131568,0.5
131569,0.5
131570,0.5
131571,0.5
131572,0.5
131573,0.5
131574,0.5
131575,0.5
131576,0.5
131577,0.5
131578,0.5
131579,0.5
131580,0.5
131581,0.5
131582,0.5
131583,0.5
131584,0.5
131585,0.5
131586,0.5
131587,0.5
131588,0.5
131589,0.5
131590,0.5
131591,0.5
131592,0.5
131593,0.5
131594,0.5
131595,0.5
131596,0.5
131597,0.5
131598,0.5
131599,0.5
131600,0.5
131601,0.5
131602,0.5
131603,0.5
131604,0.5
131605,0.5
131606,0.5
131607,0.5
131608,0.5
131609,0.5
131610,0.5
131611,0.5
131612,0.5
131613,0.5
131614,0.5
131615,0.5
131616,0.5
131617,0.5
131618,0.5
131619,0.5
131620,0.5
131621,0.5
131622,0.5
131623,0.5
131624,0.5
131625,0.5
131626,0.5
131627,0.5
131628,0.5
131629,0.5
131630,0.5
131631,0.5
131632,0.5
131633,0.5
131634,0.5
131635,0.5
131636,0.5
131637,0.5
131638,0.5
131639,0.5
131640,0.5
131641,0.5
131642,0.5
131643,0.5
131644,0.5
131645,0.5
131646,0.5
131647,0.5
131648,0.5
131649,0.5
131650,0.5
131651,0.5
131652,0.5
131653,0.5
131654,0.5
131655,0.5
131656,0.5
131657,0.5
131658,0.5
131659,0.5
131660,0.5
131661,0.5
131662,0.5
131663,0.5
131664,0.5
131665,0.5
131666,0.5
131667,0.5
131668,0.5
131669,0.5
131670,0.5
131671,0.5
131672,0.5
131673,0.5
131674,0.5
131675,0.5
131676,0.5
131677,0.5
131678,0.5
131679,0.5
131680,0.5
131681,0.5
131682,0.5
131683,0.5
131684,0.5
131685,0.5
131686,0.5
131687,0.5
131688,0.5
131689,0.5
131690,0.5
131691,0.5
131692,0.5
131693,0.5
131694,0.5
131695,0.5
131696,0.5
131697,0.5
131698,0.5
131699,0.5
131700,0.5
131701,0.5
131702,0.5
131703,0.5
131704,0.5
131705,0.5
131706,0.5
131707,0.5
131708,0.5
131709,0.5
131710,0.5
131711,0.5
131712,0.5
131713,0.5
131714,0.5
131715,0.5
131716,0.5
131717,0.5
131718,0.5
131719,0.5
131720,0.5
131721,0.5
131722,0.5
131723,0.5
131724,0.5
131725,0.5
131726,0.5
131727,0.5
131728,0.5
131729,0.5
131730,0.5
131731,0.5
131732,0.5
131733,0.5
131734,0.5
131735,0.5
131736,0.5
131737,0.5
131738,0.5
131739,0.5
131740,0.5
131741,0.5
131742,0.5
131743,0.5
131744,0.5
131745,0.5
131746,0.5
131747,0.5
131748,0.5
131749,0.5
131750,0.5
131751,0.5
131752,0.5
131753,0.5
131754,0.5
131755,0.5
131756,0.5
131757,0.5
131758,0.5
131759,0.5
131760,0.5
131761,0.5
131762,0.5
131763,0.5
131764,0.5
131765,0.5
131766,0.5
131767,0.5
131768,0.5
131769,0.5
131770,0.5
131771,0.5
131772,0.5
131773,0.5
131774,0.5
131775,0.5
131776,0.5
131777,0.5
131778,0.5
131779,0.5
131780,0.5
131781,0.5
131782,0.5
131783,0.5
131784,0.5
131785,0.5
131786,0.5
131787,0.5
131788,0.5
131789,0.5
131790,0.5
131791,0.5
131792,0.5
131793,0.5
131794,0.5
131795,0.5
131796,0.5
131797,0.5
131798,0.5
131799,0.5
131800,0.5
131801,0.5
131802,0.5
131803,0.5
131804,0.5
131805,0.5
131806,0.5
131807,0.5
131808,0.5
131809,0.5
131810,0.5
131811,0.5
131812,0.5
131813,0.5
131814,0.5
131815,0.5
131816,0.5
131817,0.5
131818,0.5
131819,0.5
131820,0.5
131821,0.5
131822,0.5
131823,0.5
131824,0.5
131825,0.5
131826,0.5
131827,0.5
131828,0.5
131829,0.5
131830,0.5
131831,0.5
131832,0.5
131833,0.5
131834,0.5
131835,0.5
131836,0.5
131837,0.5
131838,0.5
131839,0.5
131840,0.5
131841,0.5
131842,0.5
131843,0.5
131844,0.5
131845,0.5
131846,0.5
131847,0.5
131848,0.5
131849,0.5
131850,0.5
131851,0.5
131852,0.5
131853,0.5
131854,0.5
131855,0.5
131856,0.5
131857,0.5
131858,0.5
131859,0.5
131860,0.5
131861,0.5
131862,0.5
131863,0.5
131864,0.5
131865,0.5
131866,0.5
131867,0.5
131868,0.5
131869,0.5
131870,0.5
131871,0.5
131872,0.5
131873,0.5
131874,0.5
131875,0.5
131876,0.5
131877,0.5
131878,0.5
131879,0.5
131880,0.5
131881,0.5
131882,0.5
131883,0.5
131884,0.5
131885,0.5
131886,0.5
131887,0.5
131888,0.5
131889,0.5
131890,0.5
131891,0.5
131892,0.5
131893,0.5
131894,0.5
131895,0.5
131896,0.5
131897,0.5
131898,0.5
131899,0.5
131900,0.5
131901,0.5
131902,0.5
131903,0.5
131904,0.5
131905,0.5
131906,0.5
131907,0.5
131908,0.5
131909,0.5
131910,0.5
131911,0.5
131912,0.5
131913,0.5
131914,0.5
131915,0.5
131916,0.5
131917,0.5
131918,0.5
131919,0.5
131920,0.5
131921,0.5
131922,0.5
131923,0.5
131924,0.5
131925,0.5
131926,0.5
131927,0.5
131928,0.5
131929,0.5
131930,0.5
131931,0.5
131932,0.5
131933,0.5
131934,0.5
131935,0.5
131936,0.5
131937,0.5
131938,0.5
131939,0.5
131940,0.5
131941,0.5
131942,0.5
131943,0.5
131944,0.5
131945,0.5
131946,0.5
131947,0.5
131948,0.5
131949,0.5
131950,0.5
131951,0.5
131952,0.5
131953,0.5
131954,0.5
131955,0.5
131956,0.5
131957,0.5
131958,0.5
131959,0.5
131960,0.5
131961,0.5
131962,0.5
131963,0.5
131964,0.5
131965,0.5
131966,0.5
131967,0.5
131968,0.5
131969,0.5
131970,0.5
131971,0.5
131972,0.5
131973,0.5
131974,0.5
131975,0.5
131976,0.5
131977,0.5
131978,0.5
131979,0.5
131980,0.5
131981,0.5
131982,0.5
131983,0.5
131984,0.5
131985,0.5
131986,0.5
131987,0.5
131988,0.5
131989,0.5
131990,0.5
131991,0.5
131992,0.5
131993,0.5
131994,0.5
131995,0.5
131996,0.5
131997,0.5
131998,0.5
131999,0.5
132000,0.5
132001,0.5
132002,0.5
132003,0.5
132004,0.5
132005,0.5
132006,0.5
132007,0.5
132008,0.5
132009,0.5
132010,0.5
132011,0.5
132012,0.5
132013,0.5
132014,0.5
132015,0.5
132016,0.5
132017,0.5
132018,0.5
132019,0.5
132020,0.5
132021,0.5
132022,0.5
132023,0.5
132024,0.5
132025,0.5
132026,0.5
132027,0.5
132028,0.5
132029,0.5
132030,0.5
132031,0.5
132032,0.5
132033,0.5
132034,0.5
132035,0.5
132036,0.5
132037,0.5
132038,0.5
132039,0.5
132040,0.5
132041,0.5
132042,0.5
132043,0.5
132044,0.5
132045,0.5
132046,0.5
132047,0.5
132048,0.5
132049,0.5
132050,0.5
132051,0.5
132052,0.5
132053,0.5
132054,0.5
132055,0.5
132056,0.5
132057,0.5
132058,0.5
132059,0.5
132060,0.5
132061,0.5
132062,0.5
132063,0.5
132064,0.5
132065,0.5
132066,0.5
132067,0.5
132068,0.5
132069,0.5
132070,0.5
132071,0.5
132072,0.5
132073,0.5
132074,0.5
132075,0.5
132076,0.5
132077,0.5
132078,0.5
132079,0.5
132080,0.5
132081,0.5
132082,0.5
132083,0.5
132084,0.5
132085,0.5
132086,0.5
132087,0.5
132088,0.5
132089,0.5
132090,0.5
132091,0.5
132092,0.5
132093,0.5
132094,0.5
132095,0.5
132096,0.5
132097,0.5
132098,0.5
132099,0.5
132100,0.5
132101,0.5
132102,0.5
132103,0.5
132104,0.5
132105,0.5
132106,0.5
132107,0.5
132108,0.5
132109,0.5
132110,0.5
132111,0.5
132112,0.5
132113,0.5
132114,0.5
132115,0.5
132116,0.5
132117,0.5
132118,0.5
132119,0.5
132120,0.5
132121,0.5
132122,0.5
132123,0.5
132124,0.5
132125,0.5
132126,0.5
132127,0.5
132128,0.5
132129,0.5
132130,0.5
132131,0.5
132132,0.5
132133,0.5
132134,0.5
132135,0.5
132136,0.5
132137,0.5
132138,0.5
132139,0.5
132140,0.5
132141,0.5
132142,0.5
132143,0.5
132144,0.5
132145,0.5
132146,0.5
132147,0.5
132148,0.5
132149,0.5
132150,0.5
132151,0.5
132152,0.5
132153,0.5
132154,0.5
132155,0.5
132156,0.5
132157,0.5
132158,0.5
132159,0.5
132160,0.5
132161,0.5
132162,0.5
132163,0.5
132164,0.5
132165,0.5
132166,0.5
132167,0.5
132168,0.5
132169,0.5
132170,0.5
132171,0.5
132172,0.5
132173,0.5
132174,0.5
132175,0.5
132176,0.5
132177,0.5
132178,0.5
132179,0.5
132180,0.5
132181,0.5
132182,0.5
132183,0.5
132184,0.5
132185,0.5
132186,0.5
132187,0.5
132188,0.5
132189,0.5
132190,0.5
132191,0.5
132192,0.5
132193,0.5
132194,0.5
132195,0.5
132196,0.5
132197,0.5
132198,0.5
132199,0.5
132200,0.5
132201,0.5
132202,0.5
132203,0.5
132204,0.5
132205,0.5
132206,0.5
132207,0.5
132208,0.5
132209,0.5
132210,0.5
132211,0.5
132212,0.5
132213,0.5
132214,0.5
132215,0.5
132216,0.5
132217,0.5
132218,0.5
132219,0.5
132220,0.5
132221,0.5
132222,0.5
132223,0.5
132224,0.5
132225,0.5
132226,0.5
132227,0.5
132228,0.5
132229,0.5
132230,0.5
132231,0.5
132232,0.5
132233,0.5
132234,0.5
132235,0.5
132236,0.5
132237,0.5
132238,0.5
132239,0.5
132240,0.5
132241,0.5
132242,0.5
132243,0.5
132244,0.5
132245,0.5
132246,0.5
132247,0.5
132248,0.5
132249,0.5
132250,0.5
132251,0.5
132252,0.5
132253,0.5
132254,0.5
132255,0.5
132256,0.5
132257,0.5
132258,0.5
132259,0.5
132260,0.5
132261,0.5
132262,0.5
132263,0.5
132264,0.5
132265,0.5
132266,0.5
132267,0.5
132268,0.5
132269,0.5
132270,0.5
132271,0.5
132272,0.5
132273,0.5
132274,0.5
132275,0.5
132276,0.5
132277,0.5
132278,0.5
132279,0.5
132280,0.5
132281,0.5
132282,0.5
132283,0.5
132284,0.5
132285,0.5
132286,0.5
132287,0.5
132288,0.5
132289,0.5
132290,0.5
132291,0.5
132292,0.5
132293,0.5
132294,0.5
132295,0.5
132296,0.5
132297,0.5
132298,0.5
132299,0.5
132300,0.5
132301,0.5
132302,0.5
132303,0.5
132304,0.5
132305,0.5
132306,0.5
132307,0.5
132308,0.5
132309,0.5
132310,0.5
132311,0.5
132312,0.5
132313,0.5
132314,0.5
132315,0.5
132316,0.5
132317,0.5
132318,0.5
132319,0.5
132320,0.5
132321,0.5
132322,0.5
132323,0.5
132324,0.5
132325,0.5
132326,0.5
132327,0.5
132328,0.5
132329,0.5
132330,0.5
132331,0.5
132332,0.5
132333,0.5
132334,0.5
132335,0.5
132336,0.5
132337,0.5
132338,0.5
132339,0.5
132340,0.5
132341,0.5
132342,0.5
132343,0.5
132344,0.5
132345,0.5
132346,0.5
132347,0.5
132348,0.5
132349,0.5
132350,0.5
132351,0.5
132352,0.5
132353,0.5
132354,0.5
132355,0.5
132356,0.5
132357,0.5
132358,0.5
132359,0.5
132360,0.5
132361,0.5
132362,0.5
132363,0.5
132364,0.5
132365,0.5
132366,0.5
132367,0.5
132368,0.5
132369,0.5
132370,0.5
132371,0.5
132372,0.5
132373,0.5
132374,0.5
132375,0.5
132376,0.5
132377,0.5
132378,0.5
132379,0.5
132380,0.5
132381,0.5
132382,0.5
132383,0.5
132384,0.5
132385,0.5
132386,0.5
132387,0.5
132388,0.5
132389,0.5
132390,0.5
132391,0.5
132392,0.5
132393,0.5
132394,0.5
132395,0.5
132396,0.5
132397,0.5
132398,0.5
132399,0.5
132400,0.5
132401,0.5
132402,0.5
132403,0.5
132404,0.5
132405,0.5
132406,0.5
132407,0.5
132408,0.5
132409,0.5
132410,0.5
132411,0.5
132412,0.5
132413,0.5
132414,0.5
132415,0.5
132416,0.5
132417,0.5
132418,0.5
132419,0.5
132420,0.5
132421,0.5
132422,0.5
132423,0.5
132424,0.5
132425,0.5
132426,0.5
132427,0.5
132428,0.5
132429,0.5
132430,0.5
132431,0.5
132432,0.5
132433,0.5
132434,0.5
132435,0.5
132436,0.5
132437,0.5
132438,0.5
132439,0.5
132440,0.5
132441,0.5
132442,0.5
132443,0.5
132444,0.5
132445,0.5
132446,0.5
132447,0.5
132448,0.5
132449,0.5
132450,0.5
132451,0.5
132452,0.5
132453,0.5
132454,0.5
132455,0.5
132456,0.5
132457,0.5
132458,0.5
132459,0.5
132460,0.5
132461,0.5
132462,0.5
132463,0.5
132464,0.5
132465,0.5
132466,0.5
132467,0.5
132468,0.5
132469,0.5
132470,0.5
132471,0.5
132472,0.5
132473,0.5
132474,0.5
132475,0.5
132476,0.5
132477,0.5
132478,0.5
132479,0.5
132480,0.5
132481,0.5
132482,0.5
132483,0.5
132484,0.5
132485,0.5
132486,0.5
132487,0.5
132488,0.5
132489,0.5
132490,0.5
132491,0.5
132492,0.5
132493,0.5
132494,0.5
132495,0.5
132496,0.5
132497,0.5
132498,0.5
132499,0.5
132500,0.5
132501,0.5
132502,0.5
132503,0.5
132504,0.5
132505,0.5
132506,0.5
132507,0.5
132508,0.5
132509,0.5
132510,0.5
132511,0.5
132512,0.5
132513,0.5
132514,0.5
132515,0.5
132516,0.5
132517,0.5
132518,0.5
132519,0.5
132520,0.5
132521,0.5
132522,0.5
132523,0.5
132524,0.5
132525,0.5
132526,0.5
132527,0.5
132528,0.5
132529,0.5
132530,0.5
132531,0.5
132532,0.5
132533,0.5
132534,0.5
132535,0.5
132536,0.5
132537,0.5
132538,0.5
132539,0.5
132540,0.5
132541,0.5
132542,0.5
132543,0.5
132544,0.5
132545,0.5
132546,0.5
132547,0.5
132548,0.5
132549,0.5
132550,0.5
132551,0.5
132552,0.5
132553,0.5
132554,0.5
132555,0.5
132556,0.5
132557,0.5
132558,0.5
132559,0.5
132560,0.5
132561,0.5
132562,0.5
132563,0.5
132564,0.5
132565,0.5
132566,0.5
132567,0.5
132568,0.5
132569,0.5
132570,0.5
132571,0.5
132572,0.5
132573,0.5
132574,0.5
132575,0.5
132576,0.5
132577,0.5
132578,0.5
132579,0.5
132580,0.5
132581,0.5
132582,0.5
132583,0.5
132584,0.5
132585,0.5
132586,0.5
132587,0.5
132588,0.5
132589,0.5
132590,0.5
132591,0.5
132592,0.5
132593,0.5
132594,0.5
132595,0.5
132596,0.5
132597,0.5
132598,0.5
132599,0.5
132600,0.5
132601,0.5
132602,0.5
132603,0.5
132604,0.5
132605,0.5
132606,0.5
132607,0.5
132608,0.5
132609,0.5
132610,0.5
132611,0.5
132612,0.5
132613,0.5
132614,0.5
132615,0.5
132616,0.5
132617,0.5
132618,0.5
132619,0.5
132620,0.5
132621,0.5
132622,0.5
132623,0.5
132624,0.5
132625,0.5
132626,0.5
132627,0.5
132628,0.5
132629,0.5
132630,0.5
132631,0.5
132632,0.5
132633,0.5
132634,0.5
132635,0.5
132636,0.5
132637,0.5
132638,0.5
132639,0.5
132640,0.5
132641,0.5
132642,0.5
132643,0.5
132644,0.5
132645,0.5
132646,0.5
132647,0.5
132648,0.5
132649,0.5
132650,0.5
132651,0.5
132652,0.5
132653,0.5
132654,0.5
132655,0.5
132656,0.5
132657,0.5
132658,0.5
132659,0.5
132660,0.5
132661,0.5
132662,0.5
132663,0.5
132664,0.5
132665,0.5
132666,0.5
132667,0.5
132668,0.5
132669,0.5
132670,0.5
132671,0.5
132672,0.5
132673,0.5
132674,0.5
132675,0.5
132676,0.5
132677,0.5
132678,0.5
132679,0.5
132680,0.5
132681,0.5
132682,0.5
132683,0.5
132684,0.5
132685,0.5
132686,0.5
132687,0.5
132688,0.5
132689,0.5
132690,0.5
132691,0.5
132692,0.5
132693,0.5
132694,0.5
132695,0.5
132696,0.5
132697,0.5
132698,0.5
132699,0.5
132700,0.5
132701,0.5
132702,0.5
132703,0.5
132704,0.5
132705,0.5
132706,0.5
132707,0.5
132708,0.5
132709,0.5
132710,0.5
132711,0.5
132712,0.5
132713,0.5
132714,0.5
132715,0.5
132716,0.5
132717,0.5
132718,0.5
132719,0.5
132720,0.5
132721,0.5
132722,0.5
132723,0.5
132724,0.5
132725,0.5
132726,0.5
132727,0.5
132728,0.5
132729,0.5
132730,0.5
132731,0.5
132732,0.5
132733,0.5
132734,0.5
132735,0.5
132736,0.5
132737,0.5
132738,0.5
132739,0.5
132740,0.5
132741,0.5
132742,0.5
132743,0.5
132744,0.5
132745,0.5
132746,0.5
132747,0.5
132748,0.5
132749,0.5
132750,0.5
132751,0.5
132752,0.5
132753,0.5
132754,0.5
132755,0.5
132756,0.5
132757,0.5
132758,0.5
132759,0.5
132760,0.5
132761,0.5
132762,0.5
132763,0.5
132764,0.5
132765,0.5
132766,0.5
132767,0.5
132768,0.5
132769,0.5
132770,0.5
132771,0.5
132772,0.5
132773,0.5
132774,0.5
132775,0.5
132776,0.5
132777,0.5
132778,0.5
132779,0.5
132780,0.5
132781,0.5
132782,0.5
132783,0.5
132784,0.5
132785,0.5
132786,0.5
132787,0.5
132788,0.5
132789,0.5
132790,0.5
132791,0.5
132792,0.5
132793,0.5
132794,0.5
132795,0.5
132796,0.5
132797,0.5
132798,0.5
132799,0.5
132800,0.5
132801,0.5
132802,0.5
132803,0.5
132804,0.5
132805,0.5
132806,0.5
132807,0.5
132808,0.5
132809,0.5
132810,0.5
132811,0.5
132812,0.5
132813,0.5
132814,0.5
132815,0.5
132816,0.5
132817,0.5
132818,0.5
132819,0.5
132820,0.5
132821,0.5
132822,0.5
132823,0.5
132824,0.5
132825,0.5
132826,0.5
132827,0.5
132828,0.5
132829,0.5
132830,0.5
132831,0.5
132832,0.5
132833,0.5
132834,0.5
132835,0.5
132836,0.5
132837,0.5
132838,0.5
132839,0.5
132840,0.5
132841,0.5
132842,0.5
132843,0.5
132844,0.5
132845,0.5
132846,0.5
132847,0.5
132848,0.5
132849,0.5
132850,0.5
132851,0.5
132852,0.5
132853,0.5
132854,0.5
132855,0.5
132856,0.5
132857,0.5
132858,0.5
132859,0.5
132860,0.5
132861,0.5
132862,0.5
132863,0.5
132864,0.5
132865,0.5
132866,0.5
132867,0.5
132868,0.5
132869,0.5
132870,0.5
132871,0.5
132872,0.5
132873,0.5
132874,0.5
132875,0.5
132876,0.5
132877,0.5
132878,0.5
132879,0.5
132880,0.5
132881,0.5
132882,0.5
132883,0.5
132884,0.5
132885,0.5
132886,0.5
132887,0.5
132888,0.5
132889,0.5
132890,0.5
132891,0.5
132892,0.5
132893,0.5
132894,0.5
132895,0.5
132896,0.5
132897,0.5
132898,0.5
132899,0.5
132900,0.5
132901,0.5
132902,0.5
132903,0.5
132904,0.5
132905,0.5
132906,0.5
132907,0.5
132908,0.5
132909,0.5
132910,0.5
132911,0.5
132912,0.5
132913,0.5
132914,0.5
132915,0.5
132916,0.5
132917,0.5
132918,0.5
132919,0.5
132920,0.5
132921,0.5
132922,0.5
132923,0.5
132924,0.5
132925,0.5
132926,0.5
132927,0.5
132928,0.5
132929,0.5
132930,0.5
132931,0.5
132932,0.5
132933,0.5
132934,0.5
132935,0.5
132936,0.5
132937,0.5
132938,0.5
132939,0.5
132940,0.5
132941,0.5
132942,0.5
132943,0.5
132944,0.5
132945,0.5
132946,0.5
132947,0.5
132948,0.5
132949,0.5
132950,0.5
132951,0.5
132952,0.5
132953,0.5
132954,0.5
132955,0.5
132956,0.5
132957,0.5
132958,0.5
132959,0.5
132960,0.5
132961,0.5
132962,0.5
132963,0.5
132964,0.5
132965,0.5
132966,0.5
132967,0.5
132968,0.5
132969,0.5
132970,0.5
132971,0.5
132972,0.5
132973,0.5
132974,0.5
132975,0.5
132976,0.5
132977,0.5
132978,0.5
132979,0.5
132980,0.5
132981,0.5
132982,0.5
132983,0.5
132984,0.5
132985,0.5
132986,0.5
132987,0.5
132988,0.5
132989,0.5
132990,0.5
132991,0.5
132992,0.5
132993,0.5
132994,0.5
132995,0.5
132996,0.5
132997,0.5
132998,0.5
132999,0.5
133000,0.5
133001,0.5
133002,0.5
133003,0.5
133004,0.5
133005,0.5
133006,0.5
133007,0.5
133008,0.5
133009,0.5
133010,0.5
133011,0.5
133012,0.5
133013,0.5
133014,0.5
133015,0.5
133016,0.5
133017,0.5
133018,0.5
133019,0.5
133020,0.5
133021,0.5
133022,0.5
133023,0.5
133024,0.5
133025,0.5
133026,0.5
133027,0.5
133028,0.5
133029,0.5
133030,0.5
133031,0.5
133032,0.5
133033,0.5
133034,0.5
133035,0.5
133036,0.5
133037,0.5
133038,0.5
133039,0.5
133040,0.5
133041,0.5
133042,0.5
133043,0.5
133044,0.5
133045,0.5
133046,0.5
133047,0.5
133048,0.5
133049,0.5
133050,0.5
133051,0.5
133052,0.5
133053,0.5
133054,0.5
133055,0.5
133056,0.5
133057,0.5
133058,0.5
133059,0.5
133060,0.5
133061,0.5
133062,0.5
133063,0.5
133064,0.5
133065,0.5
133066,0.5
133067,0.5
133068,0.5
133069,0.5
133070,0.5
133071,0.5
133072,0.5
133073,0.5
133074,0.5
133075,0.5
133076,0.5
133077,0.5
133078,0.5
133079,0.5
133080,0.5
133081,0.5
133082,0.5
133083,0.5
133084,0.5
133085,0.5
133086,0.5
133087,0.5
133088,0.5
133089,0.5
133090,0.5
133091,0.5
133092,0.5
133093,0.5
133094,0.5
133095,0.5
133096,0.5
133097,0.5
133098,0.5
133099,0.5
133100,0.5
133101,0.5
133102,0.5
133103,0.5
133104,0.5
133105,0.5
133106,0.5
133107,0.5
133108,0.5
133109,0.5
133110,0.5
133111,0.5
133112,0.5
133113,0.5
133114,0.5
133115,0.5
133116,0.5
133117,0.5
133118,0.5
133119,0.5
133120,0.5
133121,0.5
133122,0.5
133123,0.5
133124,0.5
133125,0.5
133126,0.5
133127,0.5
133128,0.5
133129,0.5
133130,0.5
133131,0.5
133132,0.5
133133,0.5
133134,0.5
133135,0.5
133136,0.5
133137,0.5
133138,0.5
133139,0.5
133140,0.5
133141,0.5
133142,0.5
133143,0.5
133144,0.5
133145,0.5
133146,0.5
133147,0.5
133148,0.5
133149,0.5
133150,0.5
133151,0.5
133152,0.5
133153,0.5
